"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL401435";"";"0";"415.52";"0";"4.40";"58";"COc1ccc(C2=NNC3(S2)C(=O)N(Cc2ccccc2)c2ccc(C)cc23)cc1";"IC50";"'>'";"22000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1002955";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141723";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL290377";"";"0";"548.66";"2";"5.57";"table 38, 1";"CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C";"IC50";"'='";"8.128";"nM";"8.09";"";"";"UO_0000065";"14.75";"0.28";"2.52";"8.47";"False";"CHEMBL924957";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140610";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL253275";"";"0";"462.43";"0";"2.74";"32";"O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cn2c(C(F)(F)F)nc3ccccc32)cc1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"11.02";"0.21";"2.36";"4.83";"False";"CHEMBL946133";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141492";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL474456";"";"0";"420.44";"0";"3.15";"(R)-9";"COC(=O)Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12";"IC50";"'='";"7.2";"nM";"8.14";"";"";"UO_0000065";"19.37";"0.38";"4.99";"6.03";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL523670";"";"0";"496.54";"0";"4.89";"(S)-22";"Cc1ccc(OC(=O)Nc2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)cc1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"15.82";"0.31";"2.96";"5.82";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL474397";"";"0";"468.55";"0";"3.12";"(R)-4";"CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3cc(NS(=O)(=O)C(C)C)ccc3c2c1)C(=O)O";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.58";"0.32";"4.18";"5.11";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL201206";"";"0";"368.43";"0";"4.60";"1h";"O=C(O)CC(Cc1ccccc1)C(=O)c1ccc(C#Cc2ccccc2)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"16.89";"0.30";"1.62";"11.44";"False";"CHEMBL863523";"Inhibitory activity against MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148611";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL203199";"";"0";"232.23";"0";"1.08";"1a";"O=C(O)CCC(=O)c1ccc(C#CCO)cc1";"IC50";"'='";"24690.0";"nM";"4.61";"";"";"UO_0000065";"19.84";"0.37";"3.53";"6.18";"False";"CHEMBL863523";"Inhibitory activity against MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148611";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL379247";"";"0";"360.45";"0";"4.94";"1g";"O=C(O)CC(CC1CCCC1)C(=O)c1ccc(C#Cc2ccccc2)cc1";"IC50";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"18.02";"0.33";"1.55";"11.95";"False";"CHEMBL863523";"Inhibitory activity against MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148611";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL202875";"";"0";"306.36";"0";"3.77";"1e";"CCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1";"IC50";"'='";"480.0";"nM";"6.32";"";"";"UO_0000065";"20.63";"0.38";"2.55";"11.62";"False";"CHEMBL863523";"Inhibitory activity against MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148611";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL2048508";"";"0";"320.25";"1";"0.89";"12";"O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@@H]1O";"IC50";"'='";"1740.0";"nM";"5.76";"";"";"UO_0000065";"17.98";"0.34";"4.87";"3.90";"False";"CHEMBL2051216";"Inhibition of human recombinant MMP12 catalytic domain incubated for 20 mins by fluorimetric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046344";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL66";"(+)-TAXIFOLIN";"0";"304.25";"0";"1.19";"13";"O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O";"IC50";"'='";"5750.0";"nM";"5.24";"";"";"UO_0000065";"17.22";"0.33";"4.05";"4.11";"False";"CHEMBL2051216";"Inhibition of human recombinant MMP12 catalytic domain incubated for 20 mins by fluorimetric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046344";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL573715";"";"0";"413.45";"0";"3.37";"9";"COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1";"IC50";"'='";"0.89";"nM";"9.05";"";"";"UO_0000065";"21.89";"0.43";"5.68";"8.88";"False";"CHEMBL1042362";"Inhibition of autoactivated human pro-MMP12 after 30 mins preincubation by fluorimetry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154164";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL573936";"";"0";"382.44";"0";"3.82";"17";"COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"17.70";"0.34";"2.95";"8.39";"False";"CHEMBL1042362";"Inhibition of autoactivated human pro-MMP12 after 30 mins preincubation by fluorimetry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154164";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL566511";"";"0";"304.37";"0";"2.40";"16";"O=C(O)CS(=O)(=O)CCc1ccc(-c2ccccc2)cc1";"IC50";"'='";"2490.0";"nM";"5.60";"";"";"UO_0000065";"18.41";"0.36";"3.20";"7.84";"False";"CHEMBL1045857";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL575947";"";"0";"362.43";"0";"4.91";"7c";"O=C(O)CC(O)CCc1ccc(-c2ccc(Oc3ccccc3)cc2)cc1";"IC50";"'='";"19900.0";"nM";"4.70";"";"";"UO_0000065";"12.97";"0.24";"-0.21";"7.04";"False";"CHEMBL1045857";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL579067";"";"0";"398.44";"0";"3.95";"15";"COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1";"IC50";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"16.11";"0.31";"2.47";"7.14";"False";"CHEMBL1042351";"Inhibition of autoactivated human pro-MMP12 after 4 hrs by fluorimetry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154164";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL561311";"";"0";"436.51";"0";"3.62";"(R)-7a";"COC(=O)Nc1ccc2sc3cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc3c2c1";"IC50";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"20.03";"0.41";"5.12";"7.18";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL562374";"";"0";"450.54";"0";"4.01";"(R)-12a";"CCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12";"IC50";"'='";"100.1";"nM";"7.00";"";"";"UO_0000065";"15.54";"0.32";"2.99";"5.75";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL552175";"";"0";"528.63";"1";"3.04";"(S)-15";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)OCCS(C)(=O)=O)ccc12)C(=O)O";"IC50";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"15.36";"0.33";"5.08";"5.21";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL551110";"";"0";"449.55";"0";"3.58";"(S)-20";"CCNC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"14.65";"0.30";"3.01";"5.28";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL493750";"";"0";"516.96";"2";"5.24";"(S)-20";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Oc3ccccc3Cl)cc12)C(=O)O";"IC50";"'='";"6.6";"nM";"8.18";"";"";"UO_0000065";"15.82";"0.32";"2.94";"6.06";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL492531";"";"0";"500.50";"1";"4.72";"(S)-21";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Oc3ccc(F)cc3)cc12)C(=O)O";"IC50";"'='";"8.1";"nM";"8.09";"";"";"UO_0000065";"16.17";"0.32";"3.37";"6.00";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL308277";"";"0";"613.14";"2";"6.24";"28";"CNC(=O)[C@@H](NC(=O)C(CCc1ccc(Cl)cc1)CP(=O)(O)Cc1ccc(Cc2ccccc2OC)cc1)C(C)(C)C";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"13.54";"0.27";"2.06";"7.93";"True";"CHEMBL719132";"Inhibition of matrix metalloprotease-12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136104";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL249862";"";"0";"228.25";"0";"1.10";"12-4";"c1ccc(Cn2cc(C3=NCCO3)nn2)cc1";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL251423";"";"0";"281.34";"0";"3.74";"4-22";"O=C(Oc1cccc2ccccc12)c1cccc(S)n1";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254403";"";"0";"259.33";"0";"3.04";"4-7";"Cc1cccc(COC(=O)c2cccc(S)n2)c1";"IC50";"'='";"70000.0";"nM";"4.16";"";"";"UO_0000065";"16.02";"0.32";"1.11";"10.60";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL253188";"";"0";"265.27";"0";"2.75";"3-32";"O=C(Oc1ccc2ccccc2c1)c1cccc(=O)[nH]1";"IC50";"'='";"97000.0";"nM";"4.01";"";"";"UO_0000065";"15.13";"0.27";"1.26";"6.78";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254239";"";"0";"308.13";"0";"2.49";"3-27";"O=C(OCc1ccccc1Br)c1cccc(=O)[nH]1";"IC50";"'='";"44000.0";"nM";"4.36";"";"";"UO_0000065";"14.14";"0.33";"1.87";"7.36";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL253820";"";"0";"319.18";"0";"2.43";"3-23";"O=C(OCc1c(F)c(F)c(F)c(F)c1F)c1cccc(=O)[nH]1";"IC50";"'='";"63000.0";"nM";"4.20";"";"";"UO_0000065";"13.16";"0.26";"1.77";"7.10";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL399304";"";"0";"265.21";"0";"2.01";"3-19";"O=C(OCc1cc(F)ccc1F)c1cccc(=O)[nH]1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"15.08";"0.29";"1.99";"6.76";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL253373";"";"0";"247.22";"0";"1.87";"3-15";"O=C(OCc1ccccc1F)c1cccc(=O)[nH]1";"IC50";"'='";"68000.0";"nM";"4.17";"";"";"UO_0000065";"16.86";"0.32";"2.30";"7.04";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL253801";"";"0";"243.26";"0";"2.04";"3-8";"Cc1ccc(COC(=O)c2cccc(=O)[nH]2)cc1";"IC50";"'='";"69000.0";"nM";"4.16";"";"";"UO_0000065";"17.11";"0.32";"2.12";"7.03";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254837";"";"0";"191.19";"0";"0.56";"3-4";"CC#CCOC(=O)c1cccc(=O)[nH]1";"IC50";"'='";"71000.0";"nM";"4.15";"";"";"UO_0000065";"21.70";"0.40";"3.59";"7.01";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL78233";"";"0";"458.54";"0";"3.98";"29";"CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccccc1)C(C)(C)C";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"15.33";"0.30";"3.05";"7.36";"True";"CHEMBL719132";"Inhibition of matrix metalloprotease-12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136104";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL78233";"";"0";"458.54";"0";"3.98";"table 38, 5";"CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccccc1)C(C)(C)C";"IC50";"'='";"93.33";"nM";"7.03";"";"";"UO_0000065";"15.33";"0.30";"3.05";"7.36";"False";"CHEMBL924957";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140610";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL308277";"";"0";"613.14";"2";"6.24";"table 38, 4";"CNC(=O)[C@@H](NC(=O)C(CCc1ccc(Cl)cc1)CP(=O)(O)Cc1ccc(Cc2ccccc2OC)cc1)C(C)(C)C";"IC50";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"13.54";"0.27";"2.06";"7.93";"False";"CHEMBL924957";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140610";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL254448";"";"0";"308.13";"0";"2.49";"3-29";"O=C(OCc1ccc(Br)cc1)c1cccc(=O)[nH]1";"IC50";"'='";"105000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254238";"";"0";"263.68";"0";"2.39";"3-26";"O=C(OCc1ccc(Cl)cc1)c1cccc(=O)[nH]1";"IC50";"'='";"47000.0";"nM";"4.33";"";"";"UO_0000065";"16.41";"0.33";"1.94";"7.32";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL253605";"";"0";"283.20";"0";"2.15";"3-21";"O=C(OCc1c(F)cc(F)cc1F)c1cccc(=O)[nH]1";"IC50";"'='";"31000.0";"nM";"4.51";"";"";"UO_0000065";"15.92";"0.31";"2.36";"7.62";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL445939";"";"0";"181.19";"0";"0.94";"3-1";"CC(C)OC(=O)c1cccc(=O)[nH]1";"IC50";"'='";"67000.0";"nM";"4.17";"";"";"UO_0000065";"23.04";"0.44";"3.23";"7.06";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL249861";"";"0";"222.29";"0";"1.64";"12-2";"CCCCCCn1cc(C2=NCCO2)nn1";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL400449";"";"0";"281.28";"0";"3.01";"4-17";"O=C(OCc1cc(F)ccc1F)c1cccc(S)n1";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"16.96";"0.34";"1.76";"12.17";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254610";"";"0";"303.38";"0";"3.39";"4-13";"O=C(OCCCCOc1ccccc1)c1cccc(S)n1";"IC50";"'='";"78000.0";"nM";"4.11";"";"";"UO_0000065";"13.54";"0.27";"0.72";"8.48";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
